chr	start	end	width	strand	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	length	feature	feature_init	type	genome	threshold	log10baseMean	stably_expressed
X	580205	580347	143	+	20.54028927116366	-1.198455772091178	0.6012512422586417	-1.9932695150684367	0.04623194266876348	0.14114185558080744	143	YJR079W	YJR079W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.312606555521509	TRUE
XII	605758	607119	1362	-	193.30588979030279	-1.1899501401799362	0.23700094013057696	-5.0208667506733375	5.143883524761947e-7	8.633316050453825e-6	1362	YLR231C	YLR231C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.2862450866434503	FALSE
XII	735212	737548	2337	-	5233.821662902899	-1.1860425383757676	0.130558541141198	-9.084373400688296	1.0429769514752364e-19	7.585484453333438e-18	2337	YLR304C	YLR304C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.7188189204175988	FALSE
VII	226399	227529	1131	+	2933.0137566795147	-1.1650176387603166	0.13420458833821583	-8.680907658867044	3.92622823466597e-18	2.469632931030433e-16	1131	YGL148W	YGL148W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.467314099951569	FALSE
XII	415801	416658	858	-	196.61417886287168	-1.1532580656664602	0.25239068934763015	-4.569336803379545	4.892699753064966e-6	6.494454311007527e-5	858	YLR136C	YLR136C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.293614833841305	FALSE
II	136688	137461	774	+	139.79845465365563	-1.1441652508592135	0.253569434358845	-4.512236475789192	6.414761012505295e-6	8.248224933574949e-5	774	YBL043W	YBL043W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.145502370700797	FALSE
XIII	209428	209826	399	-	2.1131316482383258	-1.1421625133855084	1.8330692677474238	-0.6230874814616583	0.5332270357043827	0.7172854930537638	399	YML034C-A	YML034C-A_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.3249265544694667	TRUE
XIII	458408	459301	894	+	1372.7997447489565	-1.1381729133705187	0.18418362435111066	-6.179555415853969	6.428236751948965e-10	1.753201132894831e-8	894	YMR096W	YMR096W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.1376071897542444	FALSE
VI	159299	160360	1062	+	129.86003558446038	-1.1345274357184176	0.26093558426468255	-4.347921495320464	1.374337764155261e-5	1.6319568315911265e-4	1062	YFR007W	YFR007W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.1134755175428412	FALSE
IV	521816	522928	1113	+	2895.7153259144884	-1.132965359970204	0.1379760592332828	-8.211318443692067	2.1877281944393369e-16	1.212279226474242e-14	1113	YDR035W	YDR035W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.461755864686245	FALSE
VII	446412	448535	2124	-	5976.043105070133	-1.1257668159953425	0.12955383149218158	-8.689567904159446	3.6382058218072174e-18	2.330454408060366e-16	2124	YGL026C	YGL026C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.776413721375379	FALSE
X	56444	58813	2370	-	2312.231321940084	-1.114512318710564	0.13231748876226884	-8.423015953038359	3.669144903757454e-17	2.134830809836212e-15	2370	YJL200C	YJL200C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.3640312799287315	FALSE
VII	90010	90495	486	+	3.3938167799832373	-1.1019093464054108	1.4489756545409707	-0.7604747139485176	0.44697087826743914	0.6471901020454708	486	YGL214W	YGL214W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.5306883926103829	TRUE
XIII	608897	610081	1185	+	269.5959662662574	-1.1010279498546205	0.20671480528398645	-5.326313944190013	1.0022584155745978e-7	1.8561719516026107e-6	1185	YMR173W-A	YMR173W-A_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.4307133899351987	FALSE
II	315575	316510	936	+	1107.0981675937246	-1.100035926890663	0.15146753648827482	-7.262519430860469	3.7994591424123046e-13	1.4820013258280844e-11	936	YBR039W	YBR039W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.0441861319482935	FALSE
II	716882	717994	1113	-	5302.944112773124	-1.098261959111992	0.12775638315274854	-8.5965329638276	8.216053304081788e-18	4.988216014704265e-16	1113	YBR249C	YBR249C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.724517050154177	FALSE
IX	221081	222490	1410	-	1166.0667424569008	-1.0925493031247386	0.16146312503831567	-6.76655615866145	1.3188386251792445e-11	4.3434581514157943e-10	1410	YIL074C	YIL074C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.0667234089574626	FALSE
XII	16639	17613	975	-	232.69702931241505	-1.0912812565570131	0.233454321164739	-4.674495854745569	2.946765873184733e-6	4.1648419689424705e-5	975	YLL062C	YLL062C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.3667908389744787	FALSE
VIII	198740	201310	2571	-	2317.564776071016	-1.0831466342354938	0.13384170122038863	-8.092744072730703	5.833535188154685e-16	3.039533036096717e-14	2571	YHR047C	YHR047C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.36503188154234	FALSE
II	796798	798522	1725	-	393.464416016993	-1.0775665447799634	0.46175806406471065	-2.3336171658692537	0.019615776934917787	0.07504512578608	1725	YBR296C	YBR296C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	2.594905461914267	TRUE
IV	872112	877425	5314	+	282.6662557858182	-1.0763147297240414	0.24681107871431351	-4.360884994833993	1.295374420428881e-5	1.5540041586657125e-4	5314	YDR210W-B-E1	YDR210W-B-E1	NA_SC	S_cerevisiae	TRUE	2.4512739662513856	FALSE
IV	227393	228715	1323	+	2002.1192477610336	-1.0737291556375244	0.13155289979699486	-8.161957336512108	3.296386417396875e-16	1.7980757786144515e-14	1323	YDL131W	YDL131W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.301489940826756	FALSE
XII	678212	679924	1713	+	84.4858246302953	-1.070605695493425	0.334108155003957	-3.2043686436828978	0.0013535904029541067	0.008686367824839681	1713	YLR267W	YLR267W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.9267838473961318	FALSE
IX	383556	384119	564	-	136.960938703065	-1.0679791073403078	0.25609572738314706	-4.170233991223504	3.042870482222428e-5	3.2685110318272296e-4	564	YIR017C	YIR017C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.1365967239113797	FALSE
V	337949	339472	1524	+	2860.0999467617016	-1.0659964241360118	0.13508241853374212	-7.891452016531208	2.986906736471869e-15	1.4283960845237388e-13	1524	YER090W	YER090W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.456381209901302	FALSE
IV	704484	709250	4767	+	5843.297125088236	-1.0655888498132766	0.12213730336470519	-8.72451593786544	2.67321641816828e-18	1.7443361711823298e-16	4767	YDR127W	YDR127W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.7666579702578007	FALSE
IX	321454	321933	480	+	68.83167159851455	-1.055307185821798	0.3434747927711218	-3.0724443482669583	0.002123134182610989	0.012757076474173772	480	YIL016W	YIL016W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	1.8377883166581297	FALSE
V	264892	265785	894	-	3485.4450465034797	-1.0548893337391347	0.13110048152264275	-8.046418453138493	8.525214678433918e-16	4.344748093782891e-14	894	YER055C	YER055C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.542258239794247	FALSE
XII	196829	198085	1257	-	4720.650986153816	-1.0498763703257374	0.13495782816120427	-7.779292128735817	7.293147493135532e-15	3.3281539736648555e-13	1257	YLR027C	YLR027C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.6740018927441995	FALSE
XIV	117349	118809	1461	+	289.6208040347284	-1.0495404289734607	0.20578528593473824	-5.100172367553562	3.393443060053929e-7	5.792914289803554e-6	1461	YNL277W	YNL277W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.461829754876533	FALSE
XI	571612	573393	1782	+	307.87316012399435	-1.0487950704494626	0.19457379994440052	-5.3902173404084	7.03725223137747e-8	1.327948515661554e-6	1782	YKR069W	YKR069W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.4883718294744135	FALSE
IV	548762	550576	1815	-	1549.9681903407297	-1.0483447022616668	0.1426608979119015	-7.348507668226365	2.0043196992216505e-13	7.99666293712318e-12	1815	YDR046C	YDR046C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.190322785330775	FALSE
XIV	750350	753700	3351	-	2996.9605937963793	-1.0470339182341637	0.14487659564192906	-7.227074280665518	4.935102029979296e-13	1.9036951587467097e-11	3351	YNR065C	YNR065C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.476681032565499	FALSE
VIII	35255	36025	771	-	3634.5940363191144	-1.0464399890993366	0.13036428804316516	-8.027044866404271	9.984857631158104e-16	5.015415538183157e-14	771	YHL033C	YHL033C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.560455909656573	FALSE
XIV	372451	373581	1131	-	811.2508518790106	-1.044608306153407	0.1912594336468613	-5.461734808240398	4.715040668660399e-8	9.325896302715839e-7	1131	YNL134C	YNL134C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.909155165852998	FALSE
X	411234	413399	2166	-	1890.2201891649077	-1.0399521535053455	0.16103717752294824	-6.457838925779418	1.062086956846623e-10	3.2524083915364566e-9	2166	YJL012C	YJL012C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.276512397490362	FALSE
XIII	917579	917896	318	-	1.2665926676053965	-1.0207246992228882	2.378376625556097	-0.42916865573560237	0.6678004916562941	NA	318	YMR321C	YMR321C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	0.10263696953708175	FALSE
XIV	636931	637335	405	-	1.2665926676053965	-1.0207246992228882	2.378376625556097	-0.42916865573560237	0.6678004916562941	NA	405	YNR005C	YNR005C_mRNA-E1	mRNA-E1	S_cerevisiae	NA	0.10263696953708175	FALSE
IV	491017	491502	486	+	24.27851622469848	-1.0199517943325351	0.5535759768555848	-1.8424784256825093	0.0654051994418305	0.18302970040194813	486	YDR024W	YDR024W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.3852221414181927	TRUE
XV	704419	709732	5314	-	543.1449301621482	-1.018635464664251	0.18742763309303798	-5.434820084179403	5.4851749701587805e-8	1.0638192122680168e-6	5314	YOR192C-B-E1	YOR192C-B-E1	NA_SC	S_cerevisiae	TRUE	2.7349157300885096	FALSE
IX	419615	420736	1122	-	1003.2501241490083	-1.0166190600897582	0.1479193610745351	-6.872792396510515	6.295715770402793e-12	2.1384371302663832e-10	1122	YIR034C	YIR034C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.001409222148439	FALSE
V	256375	257958	1584	-	2411.86702705582	-1.0137019923642128	0.13492854456831616	-7.512880210836053	5.784045028474364e-14	2.4182157119046712e-12	1584	YER052C	YER052C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.382353360264211	FALSE
VII	959904	961103	1200	+	11071.252669015215	-1.0062683382344404	0.1317010432078031	-7.640549487878471	2.1629663927881928e-14	9.438644596529477e-13	1200	YGR234W	YGR234W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	4.044196762383919	FALSE
XVI	822620	824338	1719	+	10331.181200398654	-1.0058435287006	0.12583088084531757	-7.993614301540745	1.3103927835359693e-15	6.443072122991646e-14	1719	YPR145W	YPR145W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	4.014149978778878	FALSE
IV	1323454	1324239	786	-	140.4222642866584	-1.001478856948626	0.25146571993187533	-3.982566121616644	6.817514882214583e-5	6.666651107510115e-4	786	YDR428C	YDR428C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.1474359716845046	FALSE
II	39145	40527	1383	+	549.705883216494	-0.9947393901392048	0.16638687531775462	-5.978472690466225	2.252393629581144e-9	5.6569109070991175e-8	1383	YBL098W	YBL098W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.740130385018826	FALSE
VII	78015	78857	843	-	564.0368616074381	-0.9804943301177376	0.1736398525568384	-5.646712524112444	1.6354496134494507e-8	3.5242929633037236e-7	843	YGL224C	YGL224C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.751307487440045	FALSE
XVI	338848	338919	72	-	1.2857543080612805	-0.9794063867474087	2.2562270432904104	-0.43409034993174855	0.6642228328123769	NA	72	tM(CAU)P	tM(CAU)P_tRNA-E1	tRNA-E1	S_cerevisiae	NA	0.1091579881470125	FALSE
XV	159548	160594	1047	-	24717.02910425597	-0.9770747161298777	0.13288708011418238	-7.352669012595751	1.9428762742445824e-13	7.796070199296365e-12	1047	YOL086C	YOL086C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	4.392996268958603	FALSE
IV	1352182	1352589	408	-	1.3331008767961947	-0.9711956580427988	2.4949722782007093	-0.3892611018280302	0.6970830078312628	0.829419488868077	408	YDR445C	YDR445C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.12486301406376173	TRUE
VII	1014321	1016750	2430	-	2120.8460198222692	-0.966695165260142	0.17010734810518668	-5.682853656988301	1.324656132387358e-8	2.8912172978170025e-7	2430	YGR261C	YGR261C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.3265091384981558	FALSE
IX	142928	144085	1158	+	1451.782284628488	-0.9635077445866528	0.13615421006815098	-7.076591639027366	1.477430687326644e-12	5.4291689783761204e-11	1158	YIL116W	YIL116W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.16190149262174	FALSE
XI	615730	617535	1806	+	2487.427708906379	-0.9629098809392674	0.13459414453588558	-7.1541736400169755	8.41784588439682e-13	3.159860213164441e-11	1806	YKR093W	YKR093W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.39575046787836	FALSE
VII	739944	741662	1719	+	8064.645547641361	-0.9593526904883753	0.13989217151653358	-6.857801119878902	6.992851686608668e-12	2.336080884014436e-10	1719	YGR124W	YGR124W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.906585284299528	FALSE
XII	215440	218907	3468	-	179.38095830679814	-0.9589262445123041	0.2349820736979385	-4.080848506533189	4.48715950106844e-5	4.607257005361742e-4	3468	YLR035C-A-E1	YLR035C-A-E1	NA_SC	S_cerevisiae	TRUE	2.2537763398162567	FALSE
V	295301	295732	432	-	2.5906702565784454	-0.9588765200677924	1.6392950188228166	-0.5849322477392538	0.558593274196904	0.7351740321287057	432	YER068C-A	YER068C-A_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.4134121390137165	TRUE
XVI	173572	173665	94	+	749.7730331900889	-0.9585993775228668	0.15286147019662422	-6.271033349933307	3.586597802060381e-10	1.0390716121985719e-8	94	YPL198W	YPL198W_mRNA-E2	mRNA-E2	S_cerevisiae	TRUE	2.874929816257113	FALSE
XVI	673751	674674	924	+	526.6981909778589	-0.9576565364075236	0.16635783672379983	-5.756606092428932	8.582185339838168e-9	1.9454811052840939e-7	924	YPR058W	YPR058W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.721561826711985	FALSE
XI	137932	140691	2760	-	765.7127933245345	-0.9572177786317132	0.17227011912573148	-5.556493392409435	2.7524813526757786e-8	5.719590715589966e-7	2760	YKL165C	YKL165C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.8840659032305918	FALSE
VIII	251101	251155	55	+	9.623812582480602	-0.9540473211130257	0.8714306683020616	-1.0948057669027629	0.27360173941098054	0.48160219152260736	55	YHR076W	YHR076W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.9833471568102762	TRUE
III	101317	101633	317	-	183.5383804951184	-0.953624519677861	0.23147028353082746	-4.119857223706456	3.7910724317783284e-5	3.9743645223237674e-4	317	YCL012C	YCL012C_mRNA-E2	mRNA-E2	S_cerevisiae	TRUE	2.263726895260136	FALSE
XIV	753725	755035	1311	-	1183.8705130776982	-0.9468977653081653	0.15122329406162566	-6.261586689959887	3.810798688354988e-10	1.0945952580524577e-8	1311	YNR066C	YNR066C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.0733042036275053	FALSE
XV	710446	711576	1131	+	628.7285663170128	-0.9454113010251769	0.16272344799167204	-5.80992667432638	6.250021057904028e-9	1.474244831969119e-7	1131	YOR193W	YOR193W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.7984631929921546	FALSE
IV	514043	519356	5314	-	793.1630663416082	-0.9441821196017984	0.1599839147947426	-5.901731563533574	3.5970609633505845e-9	8.843197058490767e-8	5314	YDR034C-D-E1	YDR034C-D-E1	NA_SC	S_cerevisiae	TRUE	2.8993624830704765	FALSE
XII	274141	275211	1071	-	35.63434575951196	-0.9261464235007522	0.47019896736463934	-1.9696904667647335	0.04887385623236822	0.14712560373972666	1071	YLR070C	YLR070C_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.5518687896338257	TRUE
XI	326408	327487	1080	-	35947.626588931686	-0.921082660185875	0.1260838839034901	-7.305316362961268	2.766151288468797e-13	1.0850150728139969e-11	1080	YKL060C	YKL060C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	4.555670221746523	FALSE
VIII	62961	64157	1197	-	258.61392529008015	-0.9161110841483006	0.2250689358671271	-4.0703577355923555	4.6940999795271e-5	4.791550593137166e-4	1197	YHL022C	YHL022C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.4126519061353133	FALSE
II	727386	728102	717	-	1675.82400895903	-0.9146262059067359	0.13890229941827062	-6.584672894093428	4.558879471940345e-11	1.4468225669585223e-9	717	YBR256C	YBR256C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.224228408118144	FALSE
V	302806	303195	390	+	1752.7536423928823	-0.9096521356425868	0.15574514652735816	-5.840645156045345	5.199905531756696e-9	1.2433472747508648e-7	390	YER072W	YER072W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.2437208782911218	FALSE
VIII	141894	143558	1665	-	5855.342294463888	-0.9045198179032655	0.13240856589718625	-6.8312787150463885	8.416103650701064e-12	2.798154080437849e-10	1665	YHR019C	YHR019C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.7675522883497394	FALSE
XIV	200569	201933	1365	+	1239.4158225734684	-0.8982626708772309	0.15583747612812301	-5.7640991961312125	8.209512262140928e-9	1.8979739938499324e-7	1365	YNL239W	YNL239W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.0932170361193596	FALSE
III	310958	313456	2499	+	223.3059080946815	-0.895717202038974	0.2167054052881056	-4.133340379065005	3.575286287414217e-5	3.787958855648872e-4	2499	YCR106W	YCR106W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.348900213528113	FALSE
XI	236141	237070	930	+	48.06183214967465	-0.8956559964684254	0.4121873994113496	-2.1729339561265673	0.029785288355038457	0.10209174437647447	930	YKL107W	YKL107W_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	1.6818003223839728	TRUE
VII	116059	117561	1503	+	4774.6867017295845	-0.8913641525793914	0.1335499640867528	-6.674387063109727	2.4826757794402633e-11	8.062345252117171e-10	1503	YGL202W	YGL202W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.6789448799671063	FALSE
XV	521353	522282	930	+	167.61412604467742	-0.8844166456025634	0.2394426150808503	-3.69364762118026	2.2106008205953893e-4	0.0018685732360044802	930	YOR107W	YOR107W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.2243106169477946	FALSE
IV	246689	247612	924	-	383.07154719074714	-0.8839431079758844	0.19378558656966272	-4.561449195593922	5.080176892641465e-6	6.705065229569511e-5	924	YDL119C	YDL119C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.5832798957655134	FALSE
III	104619	105548	930	-	6083.627099379185	-0.8834309916228008	0.12776450834617903	-6.914525818305792	4.694309129443879e-12	1.622557739691939e-10	930	YCL009C	YCL009C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.7841625857811576	FALSE
XV	89692	91419	1728	-	488.4655784106254	-0.8801701040177801	0.17972986224191476	-4.897183434286948	9.72200765966836e-7	1.5640335824839745e-5	1728	YOL122C	YOL122C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.688833964916544	FALSE
XVI	373793	375169	1377	+	167.2362165705154	-0.8732604612419294	0.24005437744902938	-3.6377610378188097	2.750184044087839e-4	0.0022250040551357233	1377	YPL092W	YPL092W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.22333033382974	FALSE
VIII	451327	452640	1314	+	51013.596002378545	-0.8664608683302468	0.13151816531214497	-6.588145951350448	4.4535275178764576e-11	1.419841512776869e-9	1314	YHR174W	YHR174W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	4.707685938487956	FALSE
XIII	92235	94241	2007	+	840.0181882585589	-0.8656375977640889	0.1663378575405019	-5.204092505239303	1.9494688660485565e-7	3.454617163134777e-6	2007	YML088W	YML088W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.924288689603323	FALSE
VII	27921	31426	3506	-	191.95246905233338	-0.8648246017041298	0.23237665909470237	-3.7216500360807783	1.9792520815124288e-4	0.0017081752822150527	3506	YGL251C	YGL251C_mRNA-E2	mRNA-E2	S_cerevisiae	TRUE	2.2831937027462472	FALSE
XVI	25087	26064	978	+	1964.7424203575983	-0.8562440203349626	0.1416707913005837	-6.0438994691450905	1.5043326609389554e-9	3.8900928291391803e-8	978	YPL273W	YPL273W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.293305622014317	FALSE
VIII	462502	463704	1203	+	2863.841168041878	-0.8475527582276554	0.1333563273728654	-6.355549638510146	2.0768266900037395e-10	6.144238961697504e-9	1203	YHR179W	YHR179W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.456948927827236	FALSE
IV	525440	527215	1776	+	10941.997243592972	-0.8472414746559915	0.12328023687086286	-6.8724841561059336	6.30933899792144e-12	2.1384371302663832e-10	1776	YDR037W	YDR037W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	4.039096601038004	FALSE
XV	970578	975891	5314	+	1558.868766320218	-0.834480078413818	0.17506940443360353	-4.766567185817447	1.8739126076958616e-6	2.795653381823185e-5	5314	YOR343W-B-E1	YOR343W-B-E1	NA_SC	S_cerevisiae	TRUE	3.192809555559637	FALSE
II	306269	306955	687	-	932.1728594083123	-0.8297165978998408	0.14896672408558334	-5.569811667625568	2.5501483530650742e-8	5.314965910776223e-7	687	YBR035C	YBR035C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.9694964541202786	FALSE
II	197494	197567	74	+	1.8337552370989747	-0.8294252584786892	2.04897150900722	-0.4048007767958508	0.6856239577579706	0.8239288249683564	74	tI(AAU)B	tI(AAU)B_tRNA-E1	tRNA-E1	S_cerevisiae	FALSE	0.26334136717305034	TRUE
IV	1492477	1493026	550	-	3118.605667042872	-0.8240237140857736	0.1339856987944241	-6.150087072726197	7.74404209461638e-10	2.079573150177368e-8	550	snR84	snR84_snoRNA-E1	snoRNA-E1	S_cerevisiae	TRUE	3.493960463742667	FALSE
V	492856	498124	5269	-	773.8292473343628	-0.8194702686228439	0.16583024772339	-4.941621205256508	7.747562856490217e-7	1.263866445420904e-5	5269	YER160C-E1	YER160C-E1	NA_SC	S_cerevisiae	TRUE	2.8886451401123936	FALSE
XIV	499681	500256	576	+	2011.8181676273903	-0.8118693935491732	0.135275151355296	-6.0016151186319755	1.953643546495493e-9	4.9601233605932854e-8	576	YNL067W	YNL067W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.3035887257056435	FALSE
XII	109902	111575	1674	-	5995.299455937227	-0.8108582876947968	0.1300908072696078	-6.233017572212667	4.5753482508189513e-10	1.298580548260891e-8	1674	YLL018C	YLL018C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	3.7778108803144517	FALSE
X	578860	580221	1362	+	448.84631594705013	-0.8083229352251897	0.17381830993688158	-4.650390028062723	3.313078723804012e-6	4.598790387594356e-5	1362	YJR078W	YJR078W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.6520976649200803	FALSE
IV	405410	405514	105	+	1.8055703088199448	-0.8042312993219316	1.9126720583982104	-0.4204752695532367	0.6741382919052997	0.8158837847257414	105	YDL025W-A	YDL025W-A_mRNA-E1	mRNA-E1	S_cerevisiae	FALSE	0.25661440449810596	TRUE
XII	573466	573918	453	-	117.30283538330976	-0.8041670913542451	0.27474159155853334	-2.9269943687536597	0.0034225507766383854	0.01895023752774719	453	YLR218C	YLR218C_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	2.069308509783416	FALSE
V	443756	449024	5269	-	11.18189815438497	-0.8026764526933592	0.8046740851373656	-0.9975174639261989	0.31851340122825894	0.529742869789353	5269	YER138C-E1	YER138C-E1	NA_SC	S_cerevisiae	FALSE	1.0485155323520905	TRUE
III	137746	138996	1251	+	18271.805109970428	-0.80217270592964	0.1270742863959924	-6.312628059384786	2.7433628366553847e-10	7.980899718969956e-9	1251	YCR012W	YCR012W_mRNA-E1	mRNA-E1	S_cerevisiae	TRUE	4.261781454335248	FALSE
